precipitationLast6Hours,visibility,barometricPressure,windDirection,relativeHumidity,heatIndex,rawMessage,timestamp,maxTemperatureLast24Hours,elevation,temperature,minTemperatureLast24Hours,precipitationLastHour,precipitationLast3Hours,dewpoint,windChill,windGust,seaLevelPressure,windSpeed,textDescription
,12870,101830,70,92.966926628606,,KNYC 021351Z AUTO 07005KT 8SM FEW010 OVC022 12/11 A3007 RMK AO2 SLP175 T01170106 $,2022-05-02T13:51:00+00:00,,27,11.7,,,,10.6,,,101750,9.36,Cloudy
,2410,101900,0,100,,KJFK 040751Z 00000KT 1 1/2SM -RA BR OVC003 09/09 A3009 RMK AO2 SFC VIS 6 DZE13RAB44 SLP189 P0000 T00940094,2022-05-04T07:51:00+00:00,,7,9.4,,0,,9.4,,,101890,0,Light Rain and Fog/Mist
,16090,101460,220,59.749933900481,,KLGA 060851Z 22006KT 10SM BKN140 OVC250 16/08 A2996 RMK AO2 SLP146 T01560078 58005,2022-05-06T08:51:00+00:00,,9,15.6,,,,7.8,,,101460,11.16,Cloudy
0,16090,101800,10,89.269748995158,,KJFK 022351Z 01012KT 10SM BKN006 OVC012 11/09 A3006 RMK AO2 SLP179 60000 T01110094 10128 20106 53012,2022-05-02T23:51:00+00:00,,7,11.1,,,,9.4,,,101790,22.32,Cloudy
,16090,,,,,KNYC 032124Z AUTO 09006KT 10SM BKN026 14/08 A3017 RMK AO2 T01440078 $,2022-05-03T21:24:00+00:00,,27,,,,,,,,,,Mostly Cloudy
,16090,102130,20,66.902625351419,,KEWR 031251Z 02011KT 10SM FEW017 BKN250 15/09 A3016 RMK AO2 SLP213 T01500089,2022-05-03T12:51:00+00:00,,9,15,,,,8.9,,,102130,20.52,Mostly Cloudy
,16090,101560,40,77.679888272611,,,2022-05-05T02:51:00+00:00,,3,16.1,,,0,12.2,,,101540,5.4,Cloudy
,16090,101730,360,77.246795999401,,KJFK 050951Z 36006KT 10SM FEW080 SCT250 13/09 A3004 RMK AO2 SLP173 T01330094,2022-05-05T09:51:00+00:00,,7,13.3,,,,9.4,,,101730,11.16,Partly Cloudy
,16090,101830,130,32.519268082863,,KEWR 012151Z 13009KT 10SM SCT100 BKN180 OVC240 18/01 A3007 RMK AO2 SLP183 T01780011,2022-05-01T21:51:00+00:00,,9,17.8,,,,1.1,,,101830,16.56,Cloudy
,6440,101800,70,89.404510853386,,KNYC 021516Z AUTO 07005KT 4SM BR BKN009 OVC013 13/11 A3006 RMK AO2 CIG 007V012 T01280111 $,2022-05-02T15:16:00+00:00,,27,12.8,,,,11.1,,,,9.36,Fog/Mist
,16090,101690,,75.162754589756,,KNYC 050351Z AUTO VRB05KT 10SM OVC020 16/12 A3003 RMK AO2 SLP161 T01610117 $,2022-05-05T03:51:00+00:00,,27,16.1,,,,11.7,,,101610,9.36,Cloudy
,16090,102130,100,53.755806654503,,KEWR 031751Z 10007KT 10SM FEW025 SCT170 BKN250 18/08 A3016 RMK AO2 SLP213 T01780083 10183 20133 55001,2022-05-03T17:51:00+00:00,,9,17.8,,,,8.3,,,102130,12.96,Mostly Cloudy
,9660,101590,50,85.680481185637,,KLGA 041043Z 05007KT 6SM -RA BR SCT007 OVC010 11/08 A3000 RMK AO2 P0001 T01060083,2022-05-04T10:43:00+00:00,,9,10.6,,0,,8.3,,,,12.96,Light Rain and Fog/Mist
,2410,,270,82.880385175758,,KNYC 021001Z AUTO 27008KT 250V320 1 1/2SM +RA OVC016 11/08 A3011 RMK AO2 RAB0955 PRESRR P0001 T01110083 $,2022-05-02T10:01:00+00:00,,27,11.1,,0,,8.3,,,,14.76,Heavy Rain
,16090,101490,160,69.194009692531,,KEWR 060851Z 16003KT 10SM SCT060 OVC120 15/09 A2997 RMK AO2 RAB30E41 SLP150 P0000 60000 T01500094 58003,2022-05-06T08:51:00+00:00,,9,15,,0,0,9.4,,,101500,5.4,Cloudy
,6440,,,,,KLGA 041402Z 06011KT 4SM -RA BR OVC006 11/09 A2999 RMK AO2 P0000 T01060089 $,2022-05-04T14:02:00+00:00,,9,,,0,,,,,,,Light Rain and Fog/Mist
,9660,101490,,90.117153427448,,KJFK 041651Z VRB05KT 6SM BR BKN006 BKN026 BKN095 14/13 A2997 RMK AO2 SLP149 T01440128,2022-05-04T16:51:00+00:00,,7,14.4,,,,12.8,,,101490,9.36,Fog/Mist
,2010,101690,40,89.22963410269,,KLGA 022037Z 04010KT 1 1/4SM -RA BR OVC004 11/09 A3003 RMK AO2 SFC VIS 1 1/2 DZB29E34RAB34 P0000 T01060089,2022-05-02T20:37:00+00:00,,9,10.6,,0,,8.9,,,,18.36,Light Rain and Fog/Mist
,16090,101930,330,60.277058019152,,KTEB 051351Z 33005KT 10SM BKN030 18/10 A3010 RMK AO2 SLP192 T01780100,2022-05-05T13:51:00+00:00,,3,17.8,,,,10,,,101920,9.36,Mostly Cloudy
,16090,101970,140,74.499044679056,,KTEB 040151Z 14007KT 10SM OVC021 12/08 A3011 RMK AO2 SLP194 T01220078,2022-05-04T01:51:00+00:00,,3,12.2,,,,7.8,,,101940,12.96,Cloudy
,16090,101800,,13.795651708489,,KNYC 302051Z AUTO VRB03KT 10SM CLR 19/M09 A3006 RMK AO2 SLP169 T01891094 55012 $,2022-04-30T20:51:00+00:00,,27,18.9,,,,-9.4,,,101690,5.4,Clear
,16090,101730,,17.010082757969,,KTEB 301851Z 32011G16KT 10SM CLR 19/M07 A3004 RMK AO2 SLP171 T01891067,2022-04-30T18:51:00+00:00,,3,18.9,,,,-6.7,,,101710,,Clear
,16090,101970,10,92.285708289197,,KJFK 030651Z 01008KT 10SM OVC012 11/09 A3011 RMK AO2 SLP195 T01060094,2022-05-03T06:51:00+00:00,,7,10.6,,,,9.4,,,101950,14.76,Cloudy
,9660,101590,40,85.680481185637,,KLGA 041251Z 04005KT 6SM -DZ BR BKN007 OVC010 11/08 A3000 RMK AO2 RAE51DZB51 PRESRR SLP160 P0000 T01060083,2022-05-04T12:51:00+00:00,,9,10.6,,0,,8.3,,,101600,9.36,Light Drizzle and Fog/Mist
,16090,102070,50,34.040066337782,,KLGA 011351Z 05008KT 10SM FEW200 SCT250 14/M02 A3014 RMK AO2 SLP206 T01391017,2022-05-01T13:51:00+00:00,,9,13.9,,,,-1.7,,,102060,14.76,Partly Cloudy
,16090,102130,110,71.510261021778,,KJFK 032151Z 11010KT 10SM SCT023 BKN160 OVC250 12/07 A3016 RMK AO2 SLP214 T01220072,2022-05-03T21:51:00+00:00,,7,12.2,,,,7.2,,,102140,18.36,Cloudy
,16090,101830,200,63.745815259196,,KLGA 020251Z 20009KT 10SM -RA OVC100 13/06 A3007 RMK AO2 RAB36 SLP183 P0000 60000 T01280061 53008 $,2022-05-02T02:51:00+00:00,,9,12.8,,0,0,6.1,,,101830,16.56,Light Rain
,16090,101560,180,64.375172704717,,KEWR 060751Z 18005KT 10SM BKN130 OVC250 16/09 A2999 RMK AO2 SLP156 T01560089,2022-05-06T07:51:00+00:00,,9,15.6,,,,8.9,,,101560,9.36,Cloudy
,11270,101690,,92.875368778185,,KNYC 041043Z AUTO VRB03KT 7SM OVC009 10/09 A3003 RMK AO2 RAE43 CIG 006V012 P0001 T01000089 $,2022-05-04T10:43:00+00:00,,27,10,,0,,8.9,,,,5.4,Cloudy
,16090,102030,110,62.095793682011,,KTEB 032051Z 11009G14KT 10SM CLR 15/08 A3013 RMK AO2 SLP204 T01500078 56005,2022-05-03T20:51:00+00:00,,3,15,,,,7.8,,,102040,16.56,Clear
,16090,102070,90,62.095793682011,,KTEB 031951Z 09009KT 10SM CLR 15/08 A3014 RMK AO2 SLP205 T01500078,2022-05-03T19:51:00+00:00,,3,15,,,,7.8,,,102050,16.56,Clear
,16090,102030,,29.107679873061,,,2022-05-01T15:51:00+00:00,,3,18.3,,,,0,,,102010,11.16,
,16090,,,,,KNYC 050751Z AUTO 01007KT 10SM OVC075 14/10 A3005 RMK AO2 SLP168 T01440100 $,2022-05-05T07:51:00+00:00,,27,,,,,,,,,,Cloudy
,16090,101800,190,28.035097245323,,KTEB 011951Z 19008KT 10SM CLR 19/00 A3006 RMK AO2 SLP177 T01890000,2022-05-01T19:51:00+00:00,,3,18.9,,,,0,,,101770,14.76,Clear
,16090,101660,340,13.230543437034,,KTEB 292351Z 34009KT 10SM CLR 14/M14 A3002 RMK AO2 SLP166 T01391139 10167 20139 53012,2022-04-29T23:51:00+00:00,,3,13.9,,,,-13.9,,,101660,16.56,Clear
,16090,102070,30,34.539706012759,,KEWR 011351Z 03004KT 10SM BKN250 16/00 A3014 RMK AO2 SLP205 T01560000,2022-05-01T13:51:00+00:00,,9,15.6,,,,0,,,102050,7.56,Mostly Cloudy
,16090,101760,120,69.101022929,,KJFK 020751Z 12006KT 10SM OVC026 12/07 A3005 RMK AO2 SLP174 T01220067,2022-05-02T07:51:00+00:00,,7,12.2,,,,6.7,,,101740,11.16,Cloudy
,16090,102030,,68.750377788705,,KNYC 040051Z AUTO VRB04KT 10SM OVC022 13/07 A3013 RMK AO2 SLP193 T01280072 $,2022-05-04T00:51:00+00:00,,27,12.8,,,,7.2,,,101930,7.56,Cloudy
,16090,101560,,11.024410947737,,KTEB 292151Z 35013G28KT 10SM CLR 16/M14 A2999 RMK AO2 PK WND 32028/2120 SLP155 T01611144,2022-04-29T21:51:00+00:00,,3,16.1,,,,-14.4,,51.84,101550,,Clear
,8050,101690,50,89.22963410269,,KLGA 022139Z 05012KT 5SM -DZ BR BKN006 OVC011 11/09 A3003 RMK AO2 RAE2052DZB18 CIG 004V010 P0000 T01060089,2022-05-02T21:39:00+00:00,,9,10.6,,0,,8.9,,,,22.32,Light Drizzle and Fog/Mist
,16090,101930,,24.779161776987,,KNYC 011951Z AUTO VRB06G16KT 10SM CLR 18/M02 A3010 RMK AO2 SLP184 T01831022 $,2022-05-01T19:51:00+00:00,,27,18.3,,,,-2.2,,,101840,11.16,Clear
,16090,102030,310,20.799027694659,,,2022-04-30T14:51:00+00:00,,7,14.4,,,,-7.8,,,102010,24.12,
,16090,102100,50,59.604608806527,,KLGA 031951Z 05011KT 10SM SCT025 BKN160 BKN250 15/07 A3015 RMK AO2 SLP210 T01500072 $,2022-05-03T19:51:00+00:00,,9,15,,,,7.2,,,102100,20.52,Mostly Cloudy
,16090,101860,180,24.621632849407,,KLGA 010051Z 18006KT 10SM FEW250 14/M06 A3008 RMK AO2 SLP186 T01441056,2022-05-01T00:51:00+00:00,,9,14.4,,,,-5.6,,,101860,11.16,Mostly Clear
,16090,102240,,69.322490896102,,KNYC 031251Z AUTO VRB04KT 10SM FEW020 13/08 A3019 RMK AO2 SLP214 T01330078 $,2022-05-03T12:51:00+00:00,,27,13.3,,,,7.8,,,102140,7.56,Mostly Clear
,16090,101660,200,50.055164265978,,KLGA 060151Z 20004KT 10SM FEW150 BKN200 BKN250 17/07 A3002 RMK AO2 SLP165 T01720067,2022-05-06T01:51:00+00:00,,9,17.2,,,,6.7,,,101650,7.56,Mostly Cloudy
,16090,102100,360,80.266011265195,,KTEB 031151Z 36006KT 10SM SCT022 12/09 A3015 RMK AO2 SLP209 70001 T01220089 10122 20106 53010,2022-05-03T11:51:00+00:00,,3,12.2,,,,8.9,,,102090,11.16,Partly Cloudy
,16090,102000,340,36.206278559192,,KTEB 300851Z 34003KT 10SM CLR 06/M08 A3012 RMK AO2 SLP200 T00611078 56001,2022-04-30T08:51:00+00:00,,3,6.1,,,,-7.8,5.2013211024783335,,102000,5.4,Clear
,6440,101630,,92.934812010123,,KJFK 021051Z 13020G25KT 4SM R04R/6000VP6000FT TSRA BR BKN011CB OVC036 11/10 A3001 RMK AO2 LTG DSNT SW RAE14B16 TSB15 SLP163 OCNL LTGICCG NE-S TS NE-S MOV E P0037 T01110100,2022-05-02T10:51:00+00:00,,7,11.1,,0.01,,10,,,101630,,Thunderstorms and Rain and Fog/Mist
,16090,102170,50,61.955883433798,,KLGA 031551Z 05010KT 10SM SCT021 BKN250 14/07 A3017 RMK AO2 SLP217 T01440072 $,2022-05-03T15:51:00+00:00,,9,14.4,,,,7.2,,,102170,18.36,Mostly Cloudy
,16090,101930,130,28.440639819079,,KNYC 012151Z AUTO 13007KT 10SM CLR 17/M02 A3010 RMK AO2 SLP185 T01671017 $,2022-05-01T21:51:00+00:00,,27,16.7,,,,-1.7,,,101850,12.96,Clear
,16090,101630,10,77.511150721711,,KJFK 050551Z 01009KT 10SM OVC035 15/11 A3001 RMK AO2 SLP162 T01500111 10156 20128 50002,2022-05-05T05:51:00+00:00,,7,15,,,,11.1,,,101620,16.56,Cloudy
,16090,101560,170,61.814618307198,,KTEB 060451Z 17006KT 10SM CLR 16/08 A2999 RMK AO2 SLP154 T01560083 402780122,2022-05-06T04:51:00+00:00,,3,15.6,,,,8.3,,,101540,11.16,
,16090,101930,360,65.447630659771,,KTEB 010651Z 36004KT 10SM CLR 08/02 A3010 RMK AO2 SLP193 T00830022,2022-05-01T06:51:00+00:00,,3,8.3,,,,2.2,7.125212716236111,,101930,7.56,Clear
,16090,101900,20,83.703963952178,,KEWR 030338Z 02009KT 10SM FEW008 OVC014 13/11 A3009 RMK AO2 T01330106 $,2022-05-03T03:38:00+00:00,,9,13.3,,,,10.6,,,,16.56,Cloudy
,16090,102000,170,29.107679873061,,KLGA 011651Z 17009KT 10SM FEW170 SCT200 BKN250 18/00 A3012 RMK AO2 SLP197 T01830000,2022-05-01T16:51:00+00:00,,9,18.3,,,,0,,,101970,16.56,Mostly Cloudy
,16090,102070,20,,,KTEB 011151Z 02005KT 10SM CLR 10/01 A3014 RMK AO2 SLP205 T01000006 10100 20056 53009,2022-05-01T11:51:00+00:00,,3,,,,,0.6,,,102050,9.36,Clear
,16090,101420,0,67.486205867395,,KLGA 050051Z 00000KT 10SM FEW060 BKN100 18/12 A2995 RMK AO2 SLP142 T01780117,2022-05-05T00:51:00+00:00,,9,17.8,,,,11.7,,,101420,0,Mostly Cloudy
,16090,101970,120,74.098802959788,,,2022-05-02T03:51:00+00:00,,27,12.8,,0,,8.3,,,101860,5.4,
,16090,101930,170,43.703134417764,,KJFK 012051Z 17011KT 10SM FEW200 OVC240 14/02 A3010 RMK AO2 SLP192 T01440022 56012,2022-05-01T20:51:00+00:00,,7,14.4,,,,2.2,,,101920,20.52,Cloudy
,16090,101800,,44.825647460854,,KJFK 302151Z 19018KT 10SM CLR 13/01 A3006 RMK AO2 SLP180 T01280011,2022-04-30T21:51:00+00:00,,7,12.8,,,,1.1,,,101800,,
,16090,102000,330,26.721019607216,,KLGA 300551Z 33012KT 10SM CLR 10/M08 A3012 RMK AO2 SLP200 T01001083 10150 20100 50007,2022-04-30T05:51:00+00:00,,9,10,,,,-8.3,,,102000,22.32,Clear
,16090,101800,330,15.804678681764,,KLGA 300051Z 33012KT 10SM CLR 14/M12 A3006 RMK AO2 SLP178 T01391117,2022-04-30T00:51:00+00:00,,9,13.9,,,,-11.7,,,101780,22.32,Clear
,16090,101830,140,23.133966649475,,KEWR 011951Z 14009KT 10SM FEW120 BKN200 BKN250 19/M02 A3007 RMK AO2 SLP182 T01941022,2022-05-01T19:51:00+00:00,,9,19.4,,,,-2.2,,,101820,16.56,Mostly Cloudy
,16090,102100,40,35.719271573835,,KEWR 011251Z 04006KT 10SM SCT250 14/M01 A3015 RMK AO2 SLP207 T01441006,2022-05-01T12:51:00+00:00,,9,14.4,,,,-0.6,,,102070,11.16,Partly Cloudy
,16090,101970,220,62.844418715598,,KEWR 010651Z 22003KT 10SM FEW250 09/02 A3011 RMK AO2 SLP194 T00890022,2022-05-01T06:51:00+00:00,,9,8.9,,,,2.2,8.394346188881666,,101940,5.4,Mostly Clear
,16090,102070,330,23.390549263715,,KEWR 300551Z 33011KT 10SM CLR 10/M10 A3014 RMK AO2 SLP205 T01001100 10161 20100 50008,2022-04-30T05:51:00+00:00,,9,10,,,,-10,,,102050,20.52,Clear
,16090,101290,350,72.636050676412,,KTEB 042051Z 35005KT 10SM OVC013 18/13 A2991 RMK AO2 SLP127 T01830133 56015,2022-05-04T20:51:00+00:00,,3,18.3,,,,13.3,,,101270,9.36,Cloudy
,16090,101690,,9.9867950139417,,KNYC 291851Z AUTO 10SM CLR 16/M16 A3003 RMK AO2 SLP159 T01611156 $,2022-04-29T18:51:00+00:00,,27,16.1,,,,-15.6,,,101590,,Clear
,2010,101690,50,81.879846925107,,KLGA 021747Z 05013KT 1 1/4SM BR OVC003 12/09 A3003 RMK AO2 RAE19 P0001,2022-05-02T17:47:00+00:00,,9,12,,0,,9,,,,24.12,Fog/Mist
,16090,101930,190,62.844418715598,,KEWR 010551Z 19004KT 10SM FEW250 09/02 A3010 RMK AO2 SLP193 T00890022 10161 20089 50002,2022-05-01T05:51:00+00:00,,9,8.9,,,,2.2,7.826651795051111,,101930,7.56,Mostly Clear
,16090,101590,0,93.025244755636,,,2022-05-05T02:51:00+00:00,,7,12.8,,,,11.7,,,101600,0,Cloudy
,6440,101760,70,86.313549377715,,KTEB 021251Z 07006KT 4SM BR OVC012 11/09 A3005 RMK AO2 SLP176 T01110089,2022-05-02T12:51:00+00:00,,3,11.1,,,,8.9,,,101760,11.16,Fog/Mist
,16090,101930,70,82.880385175758,,KTEB 030751Z 07003KT 10SM OVC013 11/08 A3010 RMK AO2 SLP194 T01110083,2022-05-03T07:51:00+00:00,,3,11.1,,,,8.3,,,101940,5.4,Cloudy
0,6440,101560,30,74.8764630203,,,2022-05-06T11:51:00+00:00,,9,14.4,,0,,10,,,101540,7.56,Heavy Rain
,16090,102000,320,15.702910048146,,,2022-04-30T14:51:00+00:00,,9,16.1,,,,-10,,,102000,16.56,
,16090,102130,40,58.142820591561,,KEWR 031551Z 04005KT 10SM FEW023 SCT220 BKN250 17/09 A3016 RMK AO2 SLP214 T01720089,2022-05-03T15:51:00+00:00,,9,17.2,,,,8.9,,,102140,9.36,Mostly Cloudy
,12870,101800,40,89.317597936371,,KTEB 030051Z 04005KT 8SM OVC010 12/10 A3006 RMK AO2 CIG 007V011 SLP179 T01170100,2022-05-03T00:51:00+00:00,,3,11.7,,,,10,,,101790,9.36,Cloudy
,16090,101520,,81.879846925107,,KEWR 041145Z VRB04KT 10SM -RA BKN009 BKN025 OVC090 12/09 A2998 RMK AO2 P0001,2022-05-04T11:45:00+00:00,,9,12,,0,,9,,,,7.56,Light Rain
0,16090,101520,170,68.973277430726,,,2022-05-06T11:51:00+00:00,,9,13.9,,0,,8.3,,,101500,12.96,Light Rain
,16090,101730,40,89.22963410269,,KLGA 022235Z 04008KT 10SM OVC006 11/09 A3004 RMK AO2 DZE16 P0000 T01060089,2022-05-02T22:35:00+00:00,,9,10.6,,0,,8.9,,,,14.76,Cloudy
,16090,102130,60,71.717959085678,,KTEB 031251Z 06009G18KT 10SM FEW021 13/08 A3016 RMK AO2 SLP211 T01330083,2022-05-03T12:51:00+00:00,,3,13.3,,,,8.3,,,102110,16.56,Mostly Clear
,16090,101930,190,26.61507912443,,,2022-05-01T01:51:00+00:00,,9,13.9,,,,-5,,,101910,12.96,
,16090,102170,0,32.808572074644,,KNYC 011251Z AUTO 00000KT 10SM CLR 14/M02 A3017 RMK AO2 SLP206 T01391022 $,2022-05-01T12:51:00+00:00,,27,13.9,,,,-2.2,,,102060,0,Clear
,16090,101930,,86.423356721086,,KNYC 030324Z AUTO VRB04KT 10SM OVC014 12/10 A3010 RMK AO2 T01220100 $,2022-05-03T03:24:00+00:00,,27,12.2,,,,10,,,,7.56,Cloudy
,16090,,,,,KTEB 031031Z 03005KT 10SM OVC015 11/08 A3013 RMK AO2 T01110083,2022-05-03T10:31:00+00:00,,3,,,,,,,,,,Cloudy
,16090,102030,0,86.313549377715,,KNYC 030551Z AUTO 00000KT 10SM OVC014 11/09 A3013 RMK AO2 SLP195 T01110089 10122 20111 51006 $,2022-05-03T05:51:00+00:00,,27,11.1,,,,8.9,,,101950,0,Cloudy
,16090,101800,150,63.994810864366,,KEWR 020051Z 15008KT 10SM FEW070 BKN130 OVC180 14/07 A3006 RMK AO2 SLP178 T01390072,2022-05-02T00:51:00+00:00,,9,13.9,,,,7.2,,,101780,14.76,Cloudy
,16090,101970,20,83.703963952178,,KEWR 030451Z 02007KT 10SM OVC012 13/11 A3011 RMK AO2 SLP195 T01330106 401440117 $,2022-05-03T04:51:00+00:00,,9,13.3,,,,10.6,,,101950,12.96,Cloudy
,16090,101360,230,75.345564108887,,KJFK 042051Z 23008KT 10SM SCT055 17/13 A2993 RMK AO2 SLP134 T01720128 56013,2022-05-04T20:51:00+00:00,,7,17.2,,,,12.8,,,101340,14.76,Partly Cloudy
,16090,101830,280,71.62381165163,,KEWR 020943Z 28011KT 10SM -TSRA OVC014CB 13/08 A3007 RMK AO2 LTG DSNT SW RAB36 TSB42 PRESRR OCNL LTGIC VC W TS VS W MOV E P0000 T01280078,2022-05-02T09:43:00+00:00,,9,12.8,,0,,7.8,,,,20.52,Thunderstorms and Rain
,16090,102130,360,85.680481185637,,KNYC 030951Z AUTO 36006KT 10SM FEW014 11/08 A3016 RMK AO2 SLP203 T01060083 $,2022-05-03T09:51:00+00:00,,27,10.6,,,,8.3,,,102030,11.16,Mostly Clear
,16090,,,,,KEWR 050406Z 33006KT 10SM BKN023 BKN045 OVC070 18/12 A3002 RMK AO2 T01780122,2022-05-05T04:06:00+00:00,,9,,,,,,,,,,Cloudy
,16090,101630,,8.4982647495426,,KEWR 292251Z 35023KT 10SM CLR 17/M17 A3001 RMK AO2 PK WND 34026/2251 SLP162 T01721167,2022-04-29T22:51:00+00:00,,9,17.2,,,,-16.7,,,101620,,Clear
,16090,101690,60,96.056307711081,,KJFK 040951Z 06005KT 10SM OVC006 10/09 A3003 RMK AO2 SLP170 T01000094,2022-05-04T09:51:00+00:00,,7,10,,,,9.4,,,101700,9.36,Cloudy
,16090,101760,50,14.572139794963,,KNYC 301951Z AUTO 05005KT 10SM CLR 19/M08 A3005 RMK AO2 SLP168 T01941083 $,2022-04-30T19:51:00+00:00,,27,19.4,,,,-8.3,,,101680,9.36,Clear
,16090,101520,200,53.677597406478,,KLGA 060651Z 20005KT 10SM BKN140 OVC250 16/07 A2998 RMK AO2 SLP151 T01610067,2022-05-06T06:51:00+00:00,,9,16.1,,,,6.7,,,101510,9.36,Cloudy
,11270,101730,110,86.313549377715,,KJFK 020951Z 11009KT 7SM -RA OVC015 11/09 A3004 RMK AO2 LTG DSNT SW AND W RAE01B47 SLP171 P0000 T01110089,2022-05-02T09:51:00+00:00,,7,11.1,,0,,8.9,,,101710,16.56,Light Rain
,16090,101970,60,65.581393779178,,,2022-05-01T08:51:00+00:00,,9,8.9,,,,2.8,7.450127322571666,,101950,9.36,
,16090,101830,190,77.073390888716,,KTEB 020251Z 19005KT 10SM -RA OVC090 12/08 A3007 RMK AO2 RAB03 SLP183 P0000 60000 T01220083 53013,2022-05-02T02:51:00+00:00,,3,12.2,,0,0,8.3,,,101830,9.36,Light Rain
,8050,101860,120,96.688464288609,,KJFK 040651Z 12009KT 5SM -DZ BR OVC005 09/09 A3008 RMK AO2 SLP184 P0000 T00940089,2022-05-04T06:51:00+00:00,,7,9.4,,0,,8.9,6.999965789968333,,101840,16.56,Light Drizzle and Fog/Mist
,16090,101730,90,61.838774319798,,KEWR 020651Z 09005KT 10SM OVC028 14/07 A3004 RMK AO2 SLP173 T01390067,2022-05-02T06:51:00+00:00,,9,13.9,,,,6.7,,,101730,9.36,Cloudy
,16090,101860,20,83.703963952178,,KEWR 030251Z 02008KT 10SM SCT008 OVC015 13/11 A3008 RMK AO2 SLP186 T01330106 51010 $,2022-05-03T02:51:00+00:00,,9,13.3,,,,10.6,,,101860,14.76,Cloudy
,16090,101660,140,86.423356721086,,KJFK 060451Z 14004KT 10SM OVC180 12/10 A3002 RMK AO2 SLP166 T01220100 402110122,2022-05-06T04:51:00+00:00,,7,12.2,,,,10,,,101660,7.56,
,16090,101690,20,74.769652314474,,KEWR 050451Z 02009KT 10SM BKN019 OVC045 17/12 A3003 RMK AO2 SLP167 T01670122 402000106,2022-05-05T04:51:00+00:00,,9,16.7,,,,12.2,,,101670,16.56,Cloudy
,16090,101970,20,65.087507484788,,KEWR 010951Z 02007KT 10SM FEW180 07/01 A3011 RMK AO2 SLP197 T00670006,2022-05-01T09:51:00+00:00,,9,6.7,,,,0.6,4.170657713322222,,101970,12.96,Mostly Clear
,16090,102130,340,28.77083553879,,KEWR 301051Z 34006KT 10SM CLR 09/M08 A3016 RMK AO2 SLP211 T00891083,2022-04-30T10:51:00+00:00,,9,8.9,,,,-8.3,7.13022896455,,102110,11.16,Clear
,16090,101630,90,28.824864741658,20.67820480158778,KLGA 052051Z 09005KT 10SM FEW060 SCT180 BKN250 22/03 A3001 RMK AO2 SLP161 T02170028 58019,2022-05-05T20:51:00+00:00,,9,21.7,,,,2.8,,,101610,9.36,Mostly Cloudy
,16090,101900,0,65.087507484788,,KTEB 010751Z 00000KT 10SM CLR 07/01 A3009 RMK AO2 SLP191 T00670006,2022-05-01T07:51:00+00:00,,3,6.7,,,,0.6,,,101910,0,Clear
,16090,101320,270,70.302206007068,,KEWR 042051Z 27008KT 10SM FEW018 SCT065 BKN110 18/13 A2992 RMK AO2 SLP130 T01830128 56015,2022-05-04T20:51:00+00:00,,9,18.3,,,,12.8,,,101300,14.76,Mostly Cloudy
,16090,101560,50,77.935757394379,,,2022-05-05T02:51:00+00:00,,9,14.4,,,,10.6,,,101560,9.36,Cloudy
,16090,101970,0,24.48191577848,,KNYC 010051Z AUTO 00000KT 10SM CLR 14/M06 A3011 RMK AO2 SLP188 T01391061 $,2022-05-01T00:51:00+00:00,,27,13.9,,,,-6.1,,,101880,0,Clear
,6440,102000,120,92.842632704448,,KJFK 040351Z 12009KT 4SM -DZ BR OVC005 09/08 A3012 RMK AO2 DZB39 SLP200 P0000 T00940083,2022-05-04T03:51:00+00:00,,7,9.4,,0,,8.3,6.999965789968333,,102000,16.56,Light Drizzle and Fog/Mist
,16090,102170,110,69.322490896102,,KNYC 032251Z AUTO 11006KT 10SM OVC024 13/08 A3017 RMK AO2 SLP207 T01330078 $,2022-05-03T22:51:00+00:00,,27,13.3,,,,7.8,,,102070,11.16,Cloudy
,9660,101590,50,85.680481185637,,KLGA 041051Z 05007KT 6SM -RA BR SCT007 OVC010 11/08 A3000 RMK AO2 SLP159 P0001 T01060083,2022-05-04T10:51:00+00:00,,9,10.6,,0,,8.3,,,101590,12.96,Light Rain and Fog/Mist
,16090,102070,20,54.178265574709,,KNYC 010951Z AUTO 02003KT 10SM CLR 09/01 A3014 RMK AO2 SLP197 T00940006 $,2022-05-01T09:51:00+00:00,,27,9.4,,,,0.6,8.964529240025,,101970,5.4,Clear
,16090,102030,320,25.144800024474,,KLGA 301351Z 32009KT 10SM CLR 12/M07 A3013 RMK AO2 SLP203 T01221072,2022-04-30T13:51:00+00:00,,9,12.2,,,,-7.2,,,102030,16.56,Clear
,16090,102130,320,23.093202094656,,KEWR 301251Z 32007KT 10SM CLR 12/M08 A3016 RMK AO2 SLP212 T01221083,2022-04-30T12:51:00+00:00,,9,12.2,,,,-8.3,,,102120,12.96,Clear
,16090,101730,190,64.241540272317,,KJFK 052251Z 19012KT 10SM FEW060 BKN230 15/08 A3004 RMK AO2 SLP173 T01500083,2022-05-05T22:51:00+00:00,,7,15,,,,8.3,,,101730,22.32,Mostly Cloudy
,4020,101730,80,92.966926628606,,KJFK 021637Z 08013KT 2 1/2SM -DZ BR OVC007 12/11 A3004 RMK AO2 SFC VIS 3 P0000 T01170106,2022-05-02T16:37:00+00:00,,7,11.7,,0,,10.6,,,,24.12,Light Drizzle and Fog/Mist
